07645 	  150.00
07646 	  75.00
07647 	  100.00
07656 	  850.00
07675 	  306.00
07701 	  250.00
07704 	  300.00
07716 	  534.00
07717 	  250.00
07719 	  350.00
07722 	  1,400.00
07724 	  250.00
07726 	  660.00
07727 	  250.00
07728 	  1,200.00
07733 	  750.00
07739 	  2,700.00
07747 	  175.00
07748 	  750.00
07757 	  100.00
07760 	  925.00
07764 	  125.00
07822 	  250.00
07823 	  650.00
07827 	  400.00
07832 	  500.00
07836 	  250.00
07838 	  100.00
07840 	  600.00
07848 	  100.00
07850 	  146.00
07860 	  684.00
07871 	  800.00
07876 	  246.00
07882 	  1,100.00
07901 	  800.00
07920 	  850.00
07924 	  300.00
07930 	  500.00
07932 	  934.00
07936 	  450.00
07940 	  200.00
07945 	  3,550.00
07960 	  1,350.00
07970 	  500.00
07974 	  1,000.00
07976 	  1,000.00
08003 	  375.00
08004 	  100.00
08012 	  425.00
08021 	  250.00
08033 	  500.00
08035 	  250.00
08036 	  1,000.00
08037 	  250.00
08043 	  350.00
08046 	  200.00
08050 	  2,000.00
08051 	  146.00
08054 	  300.00
08055 	  1,400.00
08057 	  250.00
08060 	  100.00
08062 	  2,000.00
08068 	  250.00
08070 	  1,700.00
08078 	  250.00
08080 	  250.00
08081 	  350.00
08086 	  250.00
08088 	  250.00
08096 	  250.00
08098 	  396.00
08109 	  1,000.00
08110 	  500.00
08210 	  250.00
08230 	  200.00
08244 	  100.00
08330 	  100.00
08332 	  250.00
08344 	  100.00
08353 	  250.00
08360 	  250.00
08403 	  400.00
08502 	  250.00
08514 	  500.00
08527 	  146.00
08533 	  184.00
08534 	  1,500.00
08535 	  100.00
08540 	  400.00
08543 	  250.00
08550 	  200.00
08558 	  425.00
08559 	  200.00
08562 	  250.00
08619 	  100.00
08620 	  250.00
08638 	  100.00
08648 	  2,000.00
08691 	  500.00
08701 	  1,000.00
08724 	  596.00
08730 	  150.00
08731 	  75.00
08735 	  350.00
08736 	  250.00
08742 	  1,075.00
08750 	  500.00
08753 	  1,250.00
08755 	  1,050.00
08759 	  184.00
08807 	  1,184.00
08816 	  500.00
08822 	  100.00
08825 	  100.00
08831 	  384.00
08833 	  1,200.00
08836 	  300.00
08844 	  500.00
08850 	  420.00
08854 	  75.00
08861 	  1,000.00
08872 	  250.00
08873 	  2,000.00
08882 	  575.00
08888 	  250.00
08889 	  100.00
08902 	  250.00
09173 	  100.00
09622 	  250.00
10001 	  550.00
10003 	  1,075.00
10009 	  200.00
10010 	  1,000.00
10011 	  3,550.00
10013 	  250.00
10016 	  1,350.00
10017 	  5,200.00
10018 	  250.00
10019 	  1,100.00
10020 	  250.00
10021 	  1,250.00
10022 	  19,400.00
10023 	  2,000.00
10024 	  1,200.00
10025 	  1,000.00
10028 	  4,675.00
10033 	  75.00
10036 	  834.00
10037 	  250.00
10038 	  1,600.00
10065 	  850.00
10069 	  10,600.00
10075 	  100.00
10128 	  2,275.00
10303 	  2,950.00
10304 	  100.00
10306 	  1,400.00
10308 	  1,300.00
10309 	  821.00
10312 	  600.00
10314 	  1,325.00
10451 	  300.00
10461 	  100.00
10467 	  100.00
10469 	  500.00
10475 	  2,000.00
10504 	  100.00
10507 	  75.00
10510 	  250.00
10512 	  75.00
10528 	  850.00
10533 	  175.00
10536 	  250.00
10538 	  250.00
10541 	  1,250.00
10543 	  100.00
10549 	  250.00
10550 	  1,000.00
10552 	  221.00
10562 	  150.00
10566 	  100.00
10567 	  500.00
10573 	  3,175.00
10579 	  150.00
10580 	  1,100.00
10583 	  3,700.00
10589 	  3,100.00
10590 	  100.00
10591 	  250.00
10595 	  550.00
10604 	  75.00
10606 	  225.00
10607 	  200.00
10703 	  150.00
10704 	  575.00
10709 	  100.00
10710 	  325.00
10801 	  250.00
10803 	  250.00
10804 	  825.00
10913 	  500.00
10916 	  250.00
10920 	  146.00
10921 	  800.00
10924 	  850.00
10940 	  200.00
10950 	  250.00
10952 	  750.00
10956 	  900.00
10960 	  75.00
10970 	  250.00
10974 	  250.00
10977 	  750.00
10987 	  100.00
10989 	  250.00
11001 	  750.00
11004 	  75.00
11005 	  300.00
11010 	  100.00
11030 	  1,050.00
11040 	  600.00
11050 	  500.00
11103 	  150.00
11104 	  400.00
11105 	  100.00
11109 	  500.00
11201 	  100.00
11204 	  100.00
11209 	  375.00
11210 	  250.00
11211 	  100.00
11214 	  250.00
11215 	  1,000.00
11220 	  350.00
11223 	  1,600.00
11224 	  1,250.00
11228 	  100.00
11233 	  250.00
11234 	  810.00
11235 	  100.00
11236 	  100.00
11355 	  200.00
11357 	  3,875.00
11358 	  525.00
11360 	  300.00
11361 	  934.00
11362 	  400.00
11363 	  200.00
11366 	  250.00
11370 	  500.00
11372 	  250.00
11373 	  250.00
11374 	  100.00
11375 	  1,175.00
11377 	  675.00
11378 	  492.00
11379 	  183.00
11385 	  500.00
11414 	  450.00
11417 	  250.00
11432 	  360.00
11435 	  250.00
11518 	  500.00
11520 	  184.00
11530 	  3,171.00
11542 	  500.00
11545 	  575.00
11550 	  750.00
11551 	  250.00
11552 	  600.00
11554 	  250.00
11557 	  250.00
11559 	  500.00
11561 	  250.00
11563 	  250.00
11565 	  100.00
11566 	  1,938.00
11568 	  246.00
11570 	  575.00
11572 	  250.00
11576 	  1,350.00
11581 	  150.00
11590 	  221.00
11598 	  100.00
11693 	  100.00
